event_id,region,latitude,longitude,date,fire_radiative_power,confidence,brightness_temp,area_km2,frp_threshold,risk_level,fire_risk_score,weather_temperature,weather_wind_speed,weather_humidity,weather_precipitation
predicted_oregon_washington_2023_7_1398,oregon_washington,43.362770763454776,-121.65095720856912,2023-07-15,34745.82043449485,85,367.3690244704565,39.18729510998233,100,high,68,30.22032010590686,4.03870964050293,28.18387031555176,0.0
predicted_oregon_washington_2023_7_1399,oregon_washington,43.63166745429903,-121.68096090308124,2023-07-15,37679.05757480843,99,411.86574911811056,49.033301724249014,100,extreme,80,38.255569951452905,2.787096738815308,16.445161819458008,0.0645161271095275
predicted_oregon_washington_2023_7_1400,oregon_washington,42.012461527345536,-118.0384784113344,2023-07-15,34402.26240142583,99,360.871955133988,40.43076947643848,100,extreme,70,30.403741080721613,2.564516067504883,13.216129302978516,0.0387096777558326
predicted_oregon_washington_2023_7_1401,oregon_washington,42.01419345250764,-118.36643576427605,2023-07-15,31373.751812307226,99,378.2211084728281,40.42140092720457,100,extreme,70,31.33659620297495,3.1290321350097656,15.367741584777832,0.0
predicted_california_2023_7_1402,california,41.621350084443314,-114.90592594854411,2023-07-15,30750.95664077221,99,370.811245834185,37.451747590851085,100,extreme,70,32.53919765652469,2.787096738815308,13.84193515777588,0.0
predicted_southwest_2023_7_1403,southwest,43.72054184883961,-114.29641255110612,2023-07-15,33302.4324426751,99,361.40922683634744,40.08246290008244,100,extreme,70,34.14884427829691,3.096774101257324,16.967741012573242,0.0290322564542293
predicted_southwest_2023_7_1404,southwest,43.5027493865081,-109.69373753241616,2023-07-15,33700.93972387019,85,367.46948008074895,37.827335198482835,100,high,68,33.93316570176088,4.161290168762207,20.43548393249512,0.3967742025852203
predicted_oregon_washington_2023_7_1424,oregon_washington,46.48345240894696,-121.21198638705624,2023-07-15,37406.552442114924,99,386.97182620792853,41.67845019035472,100,extreme,80,37.92848356763962,3.041935443878174,19.90322494506836,0.0
predicted_oregon_washington_2023_7_1425,oregon_washington,46.418918129378554,-118.32878796176958,2023-07-15,33521.31230941041,99,383.175408190174,41.72097088983015,100,extreme,70,31.211587043558033,2.9451613426208496,16.764516830444336,0.0387096777558326
predicted_oregon_washington_2023_7_1426,oregon_washington,43.538381982873645,-116.72113694323292,2023-07-15,33115.50829333445,99,376.39737506698896,41.357489368308045,100,extreme,70,31.269609285825894,2.8516128063201904,13.470967292785645,0.0387096777558326
predicted_americas_2023_7_1428,americas,45.44092185351692,-113.27561355553351,2023-07-15,34507.202218319624,99,349.7606838901705,35.339631599010204,100,extreme,70,31.240283283835534,3.022580623626709,18.70322608947754,0.1741935461759567
predicted_oregon_washington_2023_7_1446,oregon_washington,47.61366613317664,-122.32810389331516,2023-07-15,31009.658298966475,85,344.9472082383856,36.20461590715762,100,high,60,32.82736008695725,3.8709678649902335,28.177419662475582,0.1870967745780944
predicted_oregon_washington_2023_7_1447,oregon_washington,48.050134145442485,-118.12433037482947,2023-07-15,28295.900687935416,85,350.03810754404003,36.048949271442424,100,high,60,27.954886788655283,2.696774244308472,16.487096786499023,0.0516129024326801
predicted_americas_2023_7_1452,americas,48.142503229934306,-107.94762034231418,2023-07-15,31402.067007433143,85,386.10342652096375,35.625566386392336,100,high,65,35.59963356763448,3.570967674255371,24.71290397644043,0.8709677457809448
predicted_americas_2023_7_1466,americas,50.40767184286026,-114.85642750503011,2023-07-15,31880.220240138347,85,363.5242291438432,33.016934355371866,100,high,60,32.523465280981135,3.754838705062866,20.387096405029297,0.3967741727828979
predicted_americas_2023_7_1472,americas,50.11169597410036,-102.51085053373622,2023-07-15,30598.49291503449,85,365.6573850445395,35.10752988457415,100,high,60,30.12818935907434,3.8709678649902335,26.91290283203125,0.3806451559066772
predicted_americas_2023_8_1477,americas,27.772246539280268,-98.07944380832623,2023-08-15,34732.59071288125,99,367.0301296895447,39.02263862423648,100,extreme,73,38.14253137653536,4.883871078491211,25.63225746154785,0.8774193525314331
predicted_americas_2023_8_1479,americas,28.804367315816954,-99.68854751122748,2023-08-15,30518.884347645166,85,357.7606057568673,34.759751005252724,100,high,60,45.97867898079841,3.8709676265716553,23.661291122436523,1.7548387050628662
predicted_americas_2023_8_1483,americas,29.52711958930025,-103.01044645728669,2023-08-15,35559.64319188856,99,377.65288344783806,38.2120205870778,100,extreme,75,37.89455007490112,3.4612903594970703,18.17096710205078,0.9645161032676696
predicted_americas_2023_8_1484,americas,30.483601097506696,-102.07326109393377,2023-08-15,36772.504172909714,99,374.2118215190068,40.892040211533555,100,extreme,73,38.616617373746806,4.083870887756348,20.358064651489254,0.7612903118133545
predicted_americas_2023_8_1485,americas,30.609228212420078,-99.16814567061705,2023-08-15,41061.692010339495,99,390.3654219361486,51.30118806846911,100,extreme,88,45.14936460464622,4.116128921508789,19.041934967041016,0.2354838699102401
predicted_americas_2023_8_1486,americas,30.69836168263365,-97.47980411728388,2023-08-15,37275.967344301884,99,385.1784622899627,48.05298171718255,100,extreme,78,37.753992963150445,4.13225793838501,20.05806541442871,0.1935483813285827
predicted_americas_2023_8_1487,americas,31.59624522787547,-94.90439921120023,2023-08-15,30767.249097941945,85,358.3951377967144,31.6312965317695,100,high,60,41.922003033274166,3.790322542190552,24.07741928100586,1.0354838371276855
predicted_americas_2023_8_1488,americas,30.67551791161692,-92.77256781713125,2023-08-15,37535.595866009025,99,370.62276626652886,40.08067775991843,100,extreme,73,40.081426451886834,4.006451606750488,28.15483856201172,0.774193525314331
predicted_southwest_2023_8_1495,southwest,33.52670823989866,-113.65476349722914,2023-08-15,25526.54636447112,85,363.38473105312113,35.44665981186131,100,high,60,41.712532937607754,3.290322542190552,22.677419662475582,1.748387098312378
predicted_southwest_2023_8_1496,southwest,33.38054088226246,-113.78760795416976,2023-08-15,29969.77012750104,99,374.53274042133177,38.50542423789568,100,extreme,70,33.40865738820677,3.28064513206482,18.351612091064453,0.2193548381328582
predicted_southwest_2023_8_1497,southwest,32.91255197563533,-111.52526266459697,2023-08-15,34380.630014577386,85,354.30638807909133,33.69442000340662,100,high,60,37.3879779441873,3.070967674255371,22.79677391052246,1.7387096881866455
predicted_southwest_2023_8_1498,southwest,32.661427184771306,-109.93217160093492,2023-08-15,27250.447551491263,85,372.7787652104197,33.88167261660574,100,high,60,37.216030694287795,3.541935443878174,22.57741928100586,1.451612949371338
predicted_southwest_2023_8_1499,southwest,34.11207079294909,-106.74057566291812,2023-08-15,27550.171692469004,85,367.0695500992054,30.858941193760444,100,high,60,35.21874401347084,2.9838709831237797,20.022581100463867,1.793548345565796
predicted_southwest_2023_8_1501,southwest,32.9596154771228,-103.4502149524426,2023-08-15,34250.22109249789,99,387.81399716600856,41.69982349850527,100,extreme,70,37.982472353791195,3.8483870029449454,18.119354248046875,1.4483870267868042
predicted_americas_2023_8_1502,americas,31.59899604165292,-100.41553150459622,2023-08-15,37475.79663251985,99,386.70060216907484,49.12912408602656,100,extreme,78,32.0696856617575,4.077419281005859,17.05806541442871,0.3741935491561889
predicted_americas_2023_8_1503,americas,32.54581332711208,-98.81399636094324,2023-08-15,35419.78792003821,99,374.3966972227302,42.711674201908004,100,extreme,70,30.179916691648664,3.8129031658172607,16.52903175354004,0.1967741996049881
predicted_americas_2023_8_1504,americas,32.662656700591185,-97.32273038055976,2023-08-15,35228.13014906978,99,387.7629359074732,41.983332086448755,100,extreme,80,42.38280611633854,3.89032244682312,18.916128158569336,0.0
predicted_americas_2023_8_1505,americas,32.71853818692431,-95.20914303169317,2023-08-15,31465.95516273675,85,337.1743782485676,40.20428897810238,100,high,68,39.77657085099834,4.196774005889893,30.0,0.1483871042728424
predicted_california_2023_8_1513,california,33.58899382869043,-119.66082541588425,2023-08-15,29712.255977783294,85,376.11145215204465,38.67057783181621,100,high,65,40.65905731877521,2.845161199569702,21.12580680847168,0.9387096762657166
predicted_california_2023_8_1515,california,33.55698470559577,-114.8135247611294,2023-08-15,34448.19178940325,85,357.16403455327463,42.1151581114789,100,high,68,39.357363944871864,4.029032230377197,20.938709259033203,1.0064516067504885
predicted_southwest_2023_8_1517,southwest,36.228387727511304,-109.67011974402682,2023-08-15,33211.71268872665,85,367.6415829993189,37.371047026076866,100,high,60,38.53155131154206,3.1516129970550537,26.661291122436523,1.5774192810058594
predicted_southwest_2023_8_1520,southwest,33.71509825153002,-104.52356055264991,2023-08-15,35339.19535278987,99,369.75331219434634,44.783577118104525,100,extreme,75,40.5387495956698,3.3548386096954346,19.148387908935547,0.6225806474685669
predicted_southwest_2023_8_1521,southwest,36.337604161077884,-103.28788561720874,2023-08-15,31187.834179195863,99,368.82244875079186,36.18682959298845,100,extreme,73,33.08292022836646,4.025806427001953,18.270967483520508,0.551612913608551
predicted_americas_2023_8_1522,americas,34.58916414238025,-101.09446754792582,2023-08-15,34792.68724536983,99,384.4204509189356,45.51618012866139,100,extreme,78,36.24312940325359,4.109677314758301,19.33548355102539,1.8838709592819212
predicted_americas_2023_8_1524,americas,34.99191135822032,-97.90893165550449,2023-08-15,32301.827391070947,85,369.7040099406201,33.34240614640737,100,high,68,44.24337929940035,4.154838562011719,25.59032249450684,2.158064603805542
predicted_california_2023_8_1535,california,35.84031537437035,-120.74033595166789,2023-08-15,32254.87543885817,99,363.1864839356479,38.022820928456376,100,extreme,70,36.788645561062225,3.4870967864990234,22.83870887756348,0.0
predicted_california_2023_8_1536,california,36.01810514296355,-118.8724356025551,2023-08-15,32199.157255627506,85,356.3949267349469,35.68595744961777,100,high,65,35.368965177540076,2.3677420616149902,21.303226470947266,0.596774160861969
predicted_california_2023_8_1538,california,36.01897213744639,-115.422204181424,2023-08-15,28825.861508580965,99,367.0587681962383,36.73648735685914,100,extreme,70,38.5368070718933,2.929032325744629,17.516128540039062,1.0064516067504885
predicted_southwest_2023_8_1539,southwest,37.05014724536069,-112.08674168127726,2023-08-15,29158.405857379286,85,350.4889195325754,35.31362673664765,100,high,60,40.136569403392976,3.338709592819214,20.51935577392578,1.7193548679351809
predicted_southwest_2023_8_1541,southwest,35.795287863643736,-110.13336656107398,2023-08-15,28710.628478515315,85,376.7204177304232,36.49165394135958,100,high,60,31.617495928672554,2.474193572998047,20.299999237060547,0.4354838728904724
predicted_southwest_2023_8_1542,southwest,37.176593753246216,-108.08418865846545,2023-08-15,25320.724254875393,85,347.3511115589729,35.165624026977,100,high,60,38.012421093992195,3.696774244308472,21.58386993408203,1.077419400215149
predicted_americas_2023_8_1545,americas,36.92529403451928,-101.58151418137041,2023-08-15,31140.304103214698,99,340.31631569764147,44.04863894150123,100,extreme,70,39.130040120992334,3.700000047683716,27.3258056640625,0.4612903296947479
predicted_california_2023_8_1558,california,40.006467239387405,-123.04210997421679,2023-08-15,36440.44803381081,99,380.2097687349177,40.67803086358725,100,extreme,75,34.30054515362547,6.209677219390869,22.380645751953125,0.0
predicted_california_2023_8_1559,california,40.18695270098128,-120.86262127330254,2023-08-15,29855.35354201986,85,352.9563967577912,35.614571900653075,100,high,60,32.76796538513371,2.59354829788208,21.71612930297852,0.1129032224416732
predicted_california_2023_8_1560,california,38.5471474686954,-118.0177943046038,2023-08-15,29158.833548327046,85,380.16288450556016,32.78929003775447,100,high,65,36.00555640352793,2.4870967864990234,25.11612892150879,0.7838709950447083
predicted_southwest_2023_8_1563,southwest,38.31130143743165,-112.42942745914584,2023-08-15,31464.56765902166,85,360.3891582801733,33.53159901397403,100,high,60,43.38671433619267,2.28064513206482,22.20967674255371,1.100000023841858
predicted_southwest_2023_8_1565,southwest,38.75809809173353,-108.38502665817265,2023-08-15,35334.005843391475,99,382.3334800717818,46.60024021008319,100,extreme,75,36.79070334595443,2.635483980178833,18.62580680847168,0.6967741847038269
predicted_americas_2023_8_1570,americas,39.24670872031366,-98.57621990834295,2023-08-15,32826.286046267065,85,359.0930391473772,39.16689037129736,100,high,68,35.732766691024366,4.003225803375244,29.270967483520508,4.606451511383057
predicted_california_2023_8_1585,california,39.90842882488516,-117.89593458742279,2023-08-15,36633.58647332474,99,383.47678085512626,42.72629043437308,100,extreme,70,36.31173533622016,2.7161290645599365,21.00645065307617,0.4258064329624176
predicted_southwest_2023_8_1588,southwest,40.78370841199181,-113.54620302258512,2023-08-15,32591.374040244773,85,371.9945009060654,40.976264503529606,100,high,65,39.440357749947,2.341935396194458,29.32258033752441,0.8129032254219055
predicted_southwest_2023_8_1592,southwest,39.88429243557734,-105.77744700544106,2023-08-15,28086.74242855619,85,346.44913934224996,35.20701050221118,100,high,60,38.30529060226317,3.1516129970550537,27.477418899536133,2.3032257556915283
predicted_americas_2023_8_1609,americas,43.13137154745622,-124.30756847494884,2023-08-15,31364.836826444618,99,359.4497924462282,37.8391642702362,100,extreme,70,37.27788369915474,3.954838752746582,26.706451416015625,0.0870967730879783
predicted_oregon_washington_2023_8_1612,oregon_washington,43.110209163296695,-116.63116536084942,2023-08-15,35970.62784906737,85,366.36124634075844,38.58572350908297,100,high,65,35.230687360468096,3.480645179748535,28.319355010986328,0.9354838728904724
predicted_americas_2023_8_1613,americas,42.484337062988814,-115.76068548855362,2023-08-15,28555.27438599149,85,346.5624704120737,35.04284207064358,100,high,65,38.88102445091938,3.158064603805542,25.274192810058597,0.6677419543266296
predicted_oregon_washington_2023_8_1635,oregon_washington,44.227488285636774,-121.60099835556056,2023-08-15,35876.3911704175,99,373.3427546607652,41.79578527433318,100,extreme,70,42.39417416233337,3.4677419662475586,25.40645217895508,0.1225806400179863
predicted_oregon_washington_2023_8_1637,oregon_washington,43.980810080061666,-116.29632199766667,2023-08-15,30477.132078404124,85,354.08650620201723,39.163896751920106,100,high,60,40.710264389953764,3.012903213500977,23.03870964050293,2.196774244308472
predicted_oregon_washington_2023_8_1657,oregon_washington,46.452361208472226,-122.2585212071395,2023-08-15,30934.38480155564,85,382.06232359262555,40.32690646840602,100,high,68,30.348733483036625,4.064516067504883,29.270967483520508,0.4419354796409607
predicted_oregon_washington_2023_8_1658,oregon_washington,46.726732827721,-117.99013257634734,2023-08-15,25421.909691507357,85,352.51990513399465,29.645184401383688,100,high,60,34.75377002161831,3.019354820251465,25.62903213500977,0.4516128897666931
predicted_americas_2023_8_1661,americas,47.082826559587645,-114.23910604852875,2023-08-15,31326.564265588415,85,359.75264579197597,28.31497268015066,100,high,60,36.550696873467075,3.645161390304565,28.774192810058597,1.4032257795333862
predicted_americas_2023_8_1663,americas,47.026678725215646,-110.21450751233583,2023-08-15,31751.493763439317,85,359.6283573761168,33.04858243490003,100,high,65,35.511474081344275,3.6741936206817623,24.580644607543945,0.9870967864990234
predicted_americas_2023_9_1690,americas,28.022133253159392,-100.49005928073375,2023-09-15,32355.931673937393,85,361.0728586609658,34.119705793060064,100,high,60,33.4275759530433,3.56333327293396,29.65333366394043,0.0366666689515113
predicted_americas_2023_9_1693,americas,29.94896558429263,-104.81407746236424,2023-09-15,32201.150438027966,99,354.8672053084223,36.08635330124767,100,extreme,70,32.48514875728846,3.12666654586792,17.983333587646484,0.2633333206176758
predicted_california_2023_9_1706,california,33.44454878830423,-116.18176734511289,2023-09-15,35569.83356975017,99,365.2611713021428,40.06620310281059,100,extreme,70,31.795615878515186,2.7866666316986084,15.630000114440918,0.3600000143051147
predicted_southwest_2023_9_1729,southwest,35.379954395354375,-109.53287122792473,2023-09-15,24911.339047597852,85,346.8190796420449,36.82943755962426,100,high,60,25.998681441852742,3.4200000762939453,19.486665725708008,0.4666666686534881
predicted_southwest_2023_9_1730,southwest,34.453056943021174,-107.06922202660887,2023-09-15,29755.42352022767,85,377.53375198724314,39.02886899489368,100,high,60,25.788862636143655,2.866666555404663,18.58333396911621,0.4833333194255829
predicted_southwest_2023_9_1752,southwest,35.511019418291184,-109.77691246559687,2023-09-15,28538.578055030353,85,364.7295356471327,34.05018967129078,100,high,60,27.60684734975309,2.390000104904175,19.513334274291992,0.3233333230018616
predicted_southwest_2023_9_1776,southwest,39.55128744904687,-107.73936228319738,2023-09-15,33109.6196372773,85,371.490146960524,35.509055272573256,100,high,60,26.240625415956302,2.863333225250244,15.946666717529297,0.1933333277702331
predicted_california_2023_10_1917,california,33.30120284679396,-114.91046645087222,2023-10-15,33400.789569752706,99,384.44850287259806,41.738733541341546,100,extreme,70,32.919544254412955,2.361290216445923,18.180644989013672,0.0
predicted_southwest_2023_10_1918,southwest,32.6966469387671,-111.70359662090439,2023-10-15,32117.25603414017,85,338.0635207374113,36.383684784496396,100,high,60,27.243370282827254,2.5322580337524414,15.254838943481444,0.0
predicted_southwest_2023_10_1919,southwest,32.75993536677949,-109.99096618065174,2023-10-15,31969.13027063723,99,387.5637798762799,44.639196061569486,100,extreme,70,30.959692060435206,2.867741823196411,19.245161056518555,0.3225806653499603
predicted_southwest_2023_10_1921,southwest,31.531724635046448,-107.56175945167362,2023-10-15,33065.671618202614,99,385.3563097881103,45.34934355997752,100,extreme,70,30.71345674418291,3.4161291122436523,16.74193572998047,0.1903225779533386
predicted_california_2023_10_1936,california,34.34375824104598,-118.41611685090461,2023-10-15,29148.813343852293,85,384.71933772431856,34.90597654199083,100,high,60,28.769419433339078,2.4451613426208496,19.90322494506836,0.0
predicted_california_2023_10_1937,california,36.00944431120153,-115.95997139397015,2023-10-15,28570.95809932818,85,368.6587258858434,33.93862780657306,100,high,60,27.23397273808704,3.441935539245605,15.819355010986328,0.0
predicted_southwest_2023_10_1940,southwest,33.709948868393276,-109.43168219500892,2023-10-15,29170.679551589787,85,374.0943442405091,35.05765655665181,100,high,60,28.9295190974016,3.2838709354400635,16.777420043945312,0.0838709697127342
predicted_americas_2023_10_1950,americas,33.8000973697002,-88.9922879681831,2023-10-15,26809.964414049384,85,366.673193878492,34.41111926284282,100,high,63,35.7108218155868,4.135483741760254,38.04838562011719,0.9322580695152284
predicted_california_2023_10_1957,california,36.73840125424172,-120.03472235649411,2023-10-15,30730.542314589093,85,366.96189715826245,39.41420104449956,100,high,60,30.633926378158932,2.819354772567749,25.84516143798828,0.1064516082406044
predicted_california_2023_10_1958,california,37.3831891884842,-117.59409978596175,2023-10-15,30815.064601585393,85,370.90244283658063,32.99270971958686,100,high,60,28.147432703470127,2.1290321350097656,16.93225860595703,0.3064516186714172
predicted_southwest_2023_10_1963,southwest,36.62615595015864,-107.53064433293824,2023-10-15,30607.972991781004,85,379.6845128936029,32.9340502740897,100,high,60,27.672176919119313,2.048387050628662,16.735483169555664,0.0483870953321456
predicted_california_2023_10_1982,california,38.86144399100092,-118.28431196286013,2023-10-15,32599.476583454198,85,354.5064990879867,32.44408626485008,100,high,60,30.64586847611855,2.841935396194458,26.98064422607422,0.3709677457809448
predicted_california_2023_10_1984,california,37.887323248035074,-115.90472754994913,2023-10-15,33592.40088670968,99,377.1591041612881,42.73525037191679,100,extreme,70,31.927692206338115,3.341935396194458,18.245161056518555,0.264516144990921
predicted_california_2023_11_2128,california,34.167853119147544,-115.00549056639534,2023-11-15,35076.4751584536,99,384.3454009725429,42.943336285549485,100,extreme,80,37.931932394954785,2.5866665840148926,19.72333335876465,0.1633333265781402
predicted_california_2023_11_2146,california,34.912091672180985,-119.10392576713656,2023-11-15,30022.155487858847,99,360.71263684467215,37.74729890213254,100,extreme,70,30.133739426056305,3.4100000858306885,16.113332748413086,0.1700000017881393
predicted_southwest_2023_11_2149,southwest,36.019043837972994,-112.98072258667322,2023-11-15,30043.190320705013,85,371.5221366306867,30.5803801103742,100,high,60,28.25493348848243,3.319999933242798,18.899999618530277,0.1066666692495346
predicted_southwest_2023_11_2153,southwest,36.01223071878559,-104.38691607010769,2023-11-15,29703.92214841611,85,348.2330181422909,36.887256227042,100,high,60,30.083553754242967,3.629999876022339,26.13999938964844,0.3633333444595337
predicted_southwest_2023_11_2174,southwest,36.156195765430056,-108.49790553996458,2023-11-15,27754.538837992506,85,349.4867098197672,37.398993546042725,100,high,60,32.01858387273819,1.5,27.906665802001957,0.3500000238418579
predicted_southwest_2023_11_2178,southwest,37.557108814889,-102.14729064710241,2023-11-15,27826.15478910981,85,356.840360486473,28.340032737330873,100,high,60,32.57101093083347,3.6533334255218506,26.780000686645508,0.2599999904632568
predicted_california_2023_11_2193,california,39.16820522372856,-120.34123296368321,2023-11-15,34893.10272284695,99,378.20908521169105,40.01637353284394,100,extreme,70,37.486443466977526,2.680000066757202,28.27666664123535,0.3466666638851166
predicted_southwest_2023_11_2197,southwest,40.08057415935525,-111.92459601773335,2023-11-15,25944.838117288484,85,372.09369178334765,33.001209840917625,100,high,60,33.04372819514164,2.113333225250244,28.196666717529297,0.3533333241939544
predicted_americas_2023_12_2327,americas,29.514538923380304,-104.44470488976839,2023-12-15,28093.293099798822,85,383.1204405635953,32.88909066767231,100,high,60,28.044844030533344,3.3129031658172607,19.44193458557129,0.0516129024326801
predicted_southwest_2024_3_2959,southwest,31.931056319405993,-105.2995085552094,2024-03-15,37684.419924853,99,383.62092262082615,45.17051657864025,100,extreme,78,31.664909045097023,4.658064365386963,17.545162200927734,0.0354838706552982
predicted_americas_2024_3_2960,americas,30.09556541667536,-103.82854330725431,2024-03-15,36764.00108510902,99,381.763885618892,44.81582177282162,100,extreme,78,31.6711674210702,4.448387145996094,15.409677505493164,0.3677419424057007
predicted_southwest_2024_3_2976,southwest,34.03906182738764,-105.53218102863106,2024-03-15,32096.16328244788,85,383.1128312411074,35.06201831760217,100,high,68,28.53164411477616,4.503225803375244,18.85483932495117,0.0709677413105964
predicted_southwest_2024_3_2977,southwest,31.556323794595833,-105.7261949578938,2024-03-15,34242.91620803076,85,376.2234229868755,41.095197363988206,100,high,68,29.09554862690154,4.212903022766113,19.858064651489254,0.4161290228366852
predicted_southwest_2024_3_2978,southwest,33.63316918312076,-104.39586211607705,2024-03-15,34433.95885528026,85,367.07400604731606,33.39307777251937,100,high,68,27.57118907262917,4.951612949371338,17.861289978027344,0.145161285996437
predicted_americas_2024_4_3171,americas,30.29055340176157,-102.87473229113932,2024-04-15,40055.414680571026,99,378.08805782375447,46.80442237042581,100,extreme,88,39.152794594619735,4.389999866485596,11.809999465942385,0.0900000035762786
predicted_americas_2024_4_3172,americas,29.98832039542996,-100.39835564853024,2024-04-15,33715.16065233518,99,373.22655141556163,42.210128918049655,100,extreme,78,38.85079786058229,5.166666507720947,17.91666603088379,1.1166666746139526
predicted_southwest_2024_4_3184,southwest,33.067086823362786,-111.76844485679328,2024-04-15,24244.860340145795,85,367.0022191128229,41.66096557401465,100,high,60,27.276539460110985,2.8399999141693115,16.3266658782959,0.0233333334326744
predicted_southwest_2024_4_3185,southwest,33.12873128887263,-110.10242938918226,2024-04-15,34212.47438699257,99,367.97076043465773,39.83576081297135,100,extreme,70,30.602749127943007,3.073333263397217,16.206666946411133,0.2066666632890701
predicted_southwest_2024_4_3187,southwest,32.58343732044292,-105.53586613215457,2024-04-15,31358.02826397365,85,368.9004158386696,38.8889757177803,100,high,68,27.1016302158739,4.360000133514404,11.06333351135254,0.1000000014901161
predicted_california_2024_4_3203,california,36.11074639416581,-115.42500721796813,2024-04-15,30517.903139203416,85,384.82888388947833,34.538537292870686,100,high,68,28.692850716450355,4.103333473205566,19.986665725708008,0.2566666603088379
predicted_southwest_2024_4_3205,southwest,36.048021205216756,-110.40774228484075,2024-04-15,37636.66308638849,99,376.9880237268247,49.702495445197236,100,extreme,78,33.36246323754389,4.320000171661377,19.11666679382324,0.3866666555404663
predicted_southwest_2024_4_3206,southwest,36.11058891870976,-109.45618461182146,2024-04-15,32881.72919849645,85,364.4009446281675,38.25687840469651,100,high,68,26.863911165777427,4.076666831970215,15.466666221618652,0.4833333194255829
predicted_southwest_2024_4_3208,southwest,34.85192788441049,-106.32208541600967,2024-04-15,32279.813389039526,85,356.572093050036,36.699391424646265,100,high,68,29.608206789659384,4.836666584014893,15.733333587646484,0.0200000014156103
predicted_southwest_2024_4_3226,southwest,36.19926761946455,-113.6119708516359,2024-04-15,25430.112061616284,85,350.77023101625906,35.28171944498135,100,high,60,27.60976149765657,3.359999895095825,13.029999732971191,0.2266666740179062
predicted_southwest_2024_4_3232,southwest,36.21071403685814,-102.66571302426095,2024-04-15,32800.35009856905,85,348.20670305003597,38.588364890867396,100,high,68,28.69630577865453,5.039999961853027,15.176666259765623,0.3733333349227905
predicted_americas_2024_4_3234,americas,36.6477557017417,-100.40933195882113,2024-04-15,35326.81990164427,99,371.37087806623765,39.5986340626666,100,extreme,73,37.75020684656076,5.293333530426025,22.62666702270508,0.5
predicted_southwest_2024_4_3256,southwest,39.563104271860354,-104.1260030264464,2024-04-15,29375.67770990357,85,357.59236645022776,34.58980832267583,100,high,63,28.905296831887817,4.393333435058594,19.25,0.8300000429153442
predicted_southwest_2024_4_3278,southwest,40.49999475472556,-109.94421682889514,2024-04-15,30547.647050489697,85,386.0768822773545,34.26890024928445,100,high,63,31.600696086743746,4.420000076293945,27.31999969482422,0.7666666507720947
predicted_oregon_washington_2024_4_3346,oregon_washington,46.34861637144725,-119.12742054478154,2024-04-15,28363.714734677145,85,359.4830206062477,32.93793669692512,100,high,60,36.21453302072318,3.1600000858306885,31.52666664123535,0.270000010728836
predicted_americas_2024_5_3381,americas,30.806882287015927,-104.46369577479399,2024-05-15,34396.47160704686,85,344.29114626693564,37.40682248886397,100,high,68,25.823518926422622,4.325806617736816,5.674193382263184,0.0
predicted_southwest_2024_5_3394,southwest,34.224952531305014,-113.64984496689091,2024-05-15,30636.627472639924,85,357.05905691611366,32.53748312344913,100,high,60,29.64243712688132,2.890322685241699,10.5,0.0
predicted_southwest_2024_5_3395,southwest,34.51054286472995,-113.51813805636496,2024-05-15,29881.513508877528,85,369.0634323539715,35.631906335645176,100,high,60,29.03124968650876,3.196774244308472,11.87419319152832,0.0
predicted_southwest_2024_5_3396,southwest,33.998316836605454,-109.60927877733269,2024-05-15,27397.559280374233,85,364.56203319151746,33.79385209917563,100,high,60,28.526506660492018,3.200000047683716,10.83548355102539,0.0
predicted_southwest_2024_5_3399,southwest,33.252177040806885,-104.12039768877518,2024-05-15,30490.373763787655,85,374.83258884856593,27.183269732934402,100,high,60,27.934267164926677,3.935483932495117,7.716128826141357,0.1709677428007125
predicted_california_2024_5_3413,california,34.6155765620858,-116.58223786167149,2024-05-15,29222.134946391267,85,342.6426606305237,42.32536575598931,100,high,60,28.04772486191394,3.454838752746582,14.65483856201172,0.0
predicted_southwest_2024_5_3415,southwest,35.232838154336555,-111.63939922130491,2024-05-15,32063.75093240762,99,377.4637324182537,39.894049421215314,100,extreme,70,32.48678140291695,3.635483980178833,10.393548011779783,0.0290322583168745
predicted_southwest_2024_5_3417,southwest,35.4973220971395,-109.73981291996294,2024-05-15,34593.83083856188,99,368.7794695282257,48.75703751930227,100,extreme,78,32.40226707041305,4.261290550231934,12.58709716796875,0.0903225764632225
predicted_california_2024_5_3437,california,37.265212725022785,-115.59231630558888,2024-05-15,30911.87612035662,85,379.43584087377565,35.166360005473095,100,high,60,26.68576190883939,3.290322542190552,9.03225803375244,0.0
predicted_southwest_2024_5_3439,southwest,38.2620756544059,-109.579147378159,2024-05-15,32775.839242492,85,365.32808434344713,38.13875339065497,100,high,68,25.107329884022047,4.277419567108154,10.18709659576416,0.0612903237342834
predicted_southwest_2024_5_3462,southwest,39.394704311267375,-113.17572372670958,2024-05-15,34916.22613504526,99,380.8401019092435,42.63226021534141,100,extreme,80,35.00892707069301,3.0290322303771973,16.122581481933594,0.3870967626571655
predicted_southwest_2024_5_3464,southwest,38.02495136165496,-108.44347210025755,2024-05-15,31883.817844328405,85,366.7001021898021,38.36304613102717,100,high,65,33.07396416220129,3.229032278060913,16.95161247253418,0.9677419662475586
predicted_california_2024_5_3484,california,41.24868198004626,-119.30851185848395,2024-05-15,32350.25987938045,85,359.6228205023441,37.270181008560286,100,high,60,27.731254333664726,3.9258065223693848,19.91290283203125,0.1677419394254684
